year,day,cumulative_days,male_deer_population,female_deer_population,total_deer_population,number_of_hunters,harvested_deer,number_of_deer_hit
3,18.610421836228287,1116.6253101737022,267000,244000,511000,0,0,0
3,20.678246484698096,1118.6931348221722,267000,244000,511000,0,0,0
3,22.746071133167906,1120.760959470642,267000,244000,511000,0,0,0
3,24.813895781637715,1122.828784119112,267000,244000,511000,0,0,0
3,26.881720430107524,1124.896608767582,267000,244000,511000,0,0,0
3,28.949545078577334,1126.9644334160519,267000,244000,511000,0,0,0
3,31.017369727047143,1129.0322580645218,267000,244000,511000,0,0,0
3,33.085194375516956,1131.1000827129917,267000,244000,511000,0,0,0
3,35.153019023986765,1133.1679073614616,267000,244000,511000,0,0,0
3,37.220843672456574,1135.2357320099316,267000,244000,511000,0,0,0
3,39.288668320926384,1137.3035566584015,267000,244000,511000,0,0,0
3,41.35649296939619,1139.3713813068714,267000,244000,511000,0,0,0
3,43.424317617866,1141.4392059553413,267000,244000,511000,0,0,0
3,45.49214226633581,1143.5070306038112,267000,244000,511000,0,0,0
3,47.55996691480562,1145.5748552522812,267000,244000,511000,0,0,0
3,49.62779156327543,1147.642679900751,267000,244000,511000,0,0,0
3,51.69561621174524,1149.710504549221,267000,244000,511000,0,0,0
3,53.76344086021505,1151.778329197691,267000,244000,511000,0,0,0
3,55.83126550868486,1153.8461538461609,267000,244000,511000,0,0,0
3,57.89909015715467,1155.9139784946308,267000,244000,511000,0,0,0
3,59.96691480562448,1157.9818031431007,267000,244000,511000,0,0,0
3,62.034739454094286,1160.0496277915706,267000,244000,511000,0,0,0
3,64.1025641025641,1162.1174524400406,267000,244000,511000,0,0,0
3,66.17038875103391,1164.1852770885105,267000,244000,511000,0,0,0
3,68.23821339950372,1166.2531017369804,267000,244000,511000,0,0,0
3,70.30603804797353,1168.3209263854503,266000,244000,510000,0,0,1000
3,72.37386269644334,1170.3887510339202,266000,244000,510000,0,0,1000
3,74.44168734491315,1172.4565756823902,266000,244000,510000,0,0,1000
3,76.50951199338296,1174.52440033086,266000,244000,510000,0,0,1000
3,78.57733664185277,1176.59222497933,266000,244000,510000,0,0,1000
3,80.64516129032258,1178.6600496278,266000,244000,510000,0,0,1000
3,82.71298593879239,1180.7278742762699,266000,244000,510000,0,0,1000
3,84.7808105872622,1182.7956989247398,266000,244000,510000,0,0,1000
3,86.848635235732,1184.8635235732097,266000,244000,510000,0,0,1000
3,88.91645988420181,1186.9313482216796,266000,244000,510000,0,0,1000
3,90.98428453267162,1188.9991728701496,266000,244000,510000,0,0,1000
3,93.05210918114143,1191.0669975186195,266000,243000,509000,0,0,2000
3,95.11993382961124,1193.1348221670894,266000,243000,509000,0,0,2000
3,97.18775847808105,1195.2026468155593,266000,243000,509000,0,0,2000
3,99.25558312655086,1197.2704714640292,266000,243000,509000,0,0,2000
3,101.32340777502067,1199.3382961124992,266000,243000,509000,0,0,2000
3,103.39123242349048,1201.406120760969,266000,243000,509000,0,0,2000
3,105.45905707196029,1203.473945409439,266000,243000,509000,0,0,2000
3,107.5268817204301,1205.541770057909,266000,243000,509000,0,0,2000
3,109.5947063688999,1207.6095947063789,266000,243000,509000,0,0,2000
3,111.66253101736972,1209.6774193548488,266000,243000,509000,0,0,2000
3,113.73035566583953,1211.7452440033187,266000,243000,509000,0,0,2000
3,115.79818031430933,1213.8130686517886,266000,243000,509000,0,0,2000
3,117.86600496277914,1215.8808933002585,266000,243000,509000,0,0,2000
3,119.93382961124895,1217.9487179487285,266000,243000,509000,0,0,2000
3,122.00165425971876,1220.0165425971984,266000,242000,508000,0,0,3000
3,124.06947890818857,1222.0843672456683,266000,242000,508000,0,0,3000
3,126.13730355665838,1224.1521918941382,266000,242000,508000,0,0,3000
3,128.2051282051282,1226.2200165426082,266000,242000,508000,0,0,3000
3,130.272952853598,1228.287841191078,266000,242000,508000,0,0,3000
3,132.34077750206782,1230.355665839548,266000,242000,508000,0,0,3000
3,134.40860215053763,1232.423490488018,266000,242000,508000,0,0,3000
3,136.47642679900744,1234.4913151364879,266000,242000,508000,0,0,3000
3,138.54425144747725,1236.5591397849578,266000,242000,508000,0,0,3000
3,140.61207609594706,1238.6269644334277,266000,242000,508000,0,0,3000
3,142.67990074441687,1240.6947890818976,266000,242000,508000,0,0,3000
3,144.74772539288668,1242.7626137303675,266000,242000,508000,0,0,3000
3,146.8155500413565,1244.8304383788375,266000,242000,508000,0,0,3000
3,148.8833746898263,1246.8982630273074,266000,242000,508000,0,0,3000
3,150.9511993382961,1248.9660876757773,266000,242000,508000,0,0,3000
3,153.01902398676592,1251.0339123242472,266000,242000,508000,0,0,3000
3,155.08684863523573,1253.1017369727172,266000,242000,508000,0,0,3000
3,157.15467328370553,1255.169561621187,266000,242000,508000,0,0,3000
3,159.22249793217534,1257.237386269657,266000,242000,508000,0,0,3000
3,161.29032258064515,1259.305210918127,266000,242000,508000,0,0,3000
3,163.35814722911496,1261.3730355665969,266000,242000,508000,0,0,3000
3,165.42597187758477,1263.4408602150668,266000,242000,508000,0,0,3000
3,167.49379652605458,1265.5086848635367,266000,242000,508000,0,0,3000
3,169.5616211745244,1267.5765095120066,266000,242000,508000,0,0,3000
3,171.6294458229942,1269.6443341604765,266000,242000,508000,0,0,3000
3,173.697270471464,1271.7121588089465,266000,242000,508000,0,0,3000
3,175.76509511993382,1273.7799834574164,267000,246000,513000,0,0,3000
3,177.83291976840363,1275.8478081058863,269000,247000,516000,0,0,3000
3,179.90074441687344,1277.9156327543562,272000,249000,521000,0,0,3000
3,181.96856906534325,1279.9834574028262,272000,251000,523000,0,0,3000
3,184.03639371381306,1282.051282051296,273000,255000,528000,0,0,3000
3,186.10421836228286,1284.119106699766,273000,255000,528000,0,0,3000
3,188.17204301075267,1286.186931348236,275000,255000,530000,0,0,3000
3,190.23986765922248,1288.2547559967059,276000,255000,531000,0,0,3000
3,192.3076923076923,1290.3225806451758,278000,256000,534000,0,0,3000
3,194.3755169561621,1292.3904052936457,279000,260000,539000,0,0,3000
3,196.4433416046319,1294.4582299421156,280000,263000,543000,0,0,3000
3,198.51116625310172,1296.5260545905855,282000,263000,545000,0,0,3000
3,200.57899090157153,1298.5938792390555,283000,263000,546000,0,0,3000
3,202.64681555004134,1300.6617038875254,289000,268000,557000,0,0,3000
3,204.71464019851115,1302.7295285359953,293000,273000,566000,0,0,3000
3,206.78246484698096,1304.7973531844652,293000,273000,566000,0,0,3000
3,208.85028949545077,1306.8651778329352,296000,274000,570000,0,0,3000
3,210.91811414392058,1308.933002481405,300000,277000,577000,0,0,3000
3,212.98593879239039,1311.000827129875,303000,278000,581000,0,0,3000
3,215.0537634408602,1313.068651778345,303000,279000,582000,0,0,3000
3,217.12158808933,1315.1364764268149,303000,279000,582000,0,0,3000
3,219.1894127377998,1317.2043010752848,303000,279000,582000,0,0,3000
3,221.25723738626962,1319.2721257237547,305000,283000,588000,0,0,3000
3,223.32506203473943,1321.3399503722246,305000,283000,588000,0,0,3000
3,225.39288668320924,1323.4077750206945,305000,283000,588000,0,0,3000
3,227.46071133167905,1325.4755996691645,306000,284000,590000,0,0,3000
3,229.52853598014886,1327.5434243176344,306000,285000,591000,0,0,3000
3,231.59636062861867,1329.6112489661043,306000,285000,591000,0,0,3000
3,233.66418527708848,1331.6790736145742,310000,285000,595000,0,0,3000
3,235.7320099255583,1333.7468982630442,311000,285000,596000,0,0,3000
3,237.7998345740281,1335.814722911514,313000,285000,598000,0,0,3000
3,239.8676592224979,1337.882547559984,313000,285000,598000,0,0,3000
3,241.93548387096772,1339.950372208454,317000,285000,602000,0,0,3000
3,244.00330851943752,1342.0181968569239,321000,287000,608000,0,0,3000
3,246.07113316790733,1344.0860215053938,321000,290000,611000,0,0,3000
3,248.13895781637714,1346.1538461538637,323000,290000,613000,0,0,3000
3,250.20678246484695,1348.2216708023336,324000,292000,616000,0,0,3000
3,252.27460711331676,1350.2894954508035,325000,293000,618000,0,0,3000
3,254.34243176178657,1352.3573200992735,326000,294000,620000,0,0,3000
3,256.4102564102564,1354.4251447477434,328000,297000,625000,0,0,3000
3,258.4780810587262,1356.4929693962133,328000,297000,625000,0,0,3000
3,260.545905707196,1358.5607940446832,330000,298000,628000,0,0,3000
3,262.61373035566584,1360.6286186931532,330000,298000,628000,0,0,3000
3,264.68155500413565,1362.696443341623,331000,298000,629000,0,0,3000
3,266.74937965260546,1364.764267990093,331000,298000,629000,0,0,3000
3,268.81720430107526,1366.832092638563,331000,298000,629000,0,0,3000
3,270.8850289495451,1368.8999172870328,331000,298000,629000,0,0,3000
3,272.9528535980149,1370.9677419355028,331000,298000,629000,0,0,3000
3,275.0206782464847,1373.0355665839727,331000,298000,629000,0,0,3000
3,277.0885028949545,1375.1033912324426,331000,298000,629000,0,0,3000
3,279.1563275434243,1377.1712158809125,331000,298000,629000,0,0,3000
3,281.2241521918941,1379.2390405293825,331000,298000,629000,0,0,3000
3,283.29197684036393,1381.3068651778524,331000,298000,629000,0,0,3000
3,285.35980148883374,1383.3746898263223,331000,298000,629000,0,0,3000
3,287.42762613730355,1385.4425144747922,331000,298000,629000,0,0,3000
3,289.49545078577336,1387.5103391232622,331000,298000,629000,0,0,3000
3,291.56327543424317,1389.578163771732,331000,298000,629000,0,0,3000
3,293.631100082713,1391.645988420202,331000,298000,629000,0,0,3000
3,295.6989247311828,1393.713813068672,331000,298000,629000,0,0,3000
3,297.7667493796526,1395.7816377171418,331000,298000,629000,0,0,3000
3,299.8345740281224,1397.8494623656118,331000,298000,629000,0,0,3000
3,301.9023986765922,1399.9172870140817,331000,298000,629000,0,0,3000
3,303.970223325062,1401.9851116625516,331000,298000,629000,0,0,3000
3,306.03804797353183,1404.0529363110215,331000,298000,629000,0,0,3000
3,308.10587262200164,1406.1207609594915,331000,298000,629000,0,0,3000
3,310.17369727047145,1408.1885856079614,331000,298000,629000,0,0,3000
3,312.24152191894126,1410.2564102564313,331000,298000,629000,0,0,3000
3,314.30934656741107,1412.3242349049012,331000,298000,629000,0,0,3000
3,316.3771712158809,1414.3920595533712,331000,298000,629000,0,0,3000
3,318.4449958643507,1416.459884201841,331000,298000,629000,0,0,3000
3,320.5128205128205,1418.527708850311,331000,298000,629000,0,0,3000
3,322.5806451612903,1420.595533498781,331000,298000,629000,0,0,3000
3,324.6484698097601,1422.6633581472508,331000,298000,629000,0,0,3000
3,326.7162944582299,1424.7311827957208,331000,298000,629000,0,0,3000
3,328.78411910669973,1426.7990074441907,331000,298000,629000,0,0,3000
3,330.85194375516954,1428.8668320926606,330000,298000,628000,0,0,4000
3,332.91976840363935,1430.9346567411305,330000,298000,628000,0,0,4000
